timestamp,SUI/USDT_2024_1h,NEAR/USDT_2024_1h,ICP/USDT_2024_1h,TRX/USDT_2024_1h,BNB/USDT_2024_1h,BTC/USDT_2024_1h,AVAX/USDT_2024_1h,ETH/USDT_2024_1h,SOL/USDT_2024_1h,ADA/USDT_2024_1h
2024-07-13 14:00:00,0.752,5.18,8.137,0.14009,532.6,58800.0,25.77,3154.37,139.91,0.4257
2024-07-13 15:00:00,0.7588,5.194,8.295,0.14024,532.0,58830.63,26.2,3154.87,140.37,0.4339
2024-07-13 16:00:00,0.7575,5.164,8.236,0.14032,530.0,58621.99,25.96,3152.1,139.62,0.432
2024-07-13 17:00:00,0.7567,5.162,8.287,0.1408,530.0,58708.0,25.83,3156.57,139.68,0.4359
2024-07-13 18:00:00,0.7519,5.115,8.266,0.14142,529.1,58643.8,25.84,3153.21,139.36,0.4392
2024-07-13 19:00:00,0.7513,5.153,8.326,0.14134,530.0,58624.38,25.83,3163.75,139.82,0.4453
2024-07-13 20:00:00,0.75,5.17,8.292,0.14066,529.5,58596.01,25.71,3162.73,139.73,0.4365
2024-07-13 21:00:00,0.7493,5.148,8.384,0.14051,529.1,58686.0,25.75,3165.4,140.24,0.4381
2024-07-13 22:00:00,0.7592,5.247,8.476,0.14003,533.6,59464.53,26.04,3191.92,142.2,0.4381
2024-07-13 23:00:00,0.7579,5.202,8.456,0.13946,532.4,59204.02,25.86,3175.93,141.9,0.4416
2024-07-14 00:00:00,0.7658,5.282,8.476,0.13975,535.0,59753.99,25.96,3187.58,144.9,0.4387
2024-07-14 01:00:00,0.7719,5.365,8.737,0.13979,536.3,59705.99,26.06,3186.69,144.93,0.4363
2024-07-14 02:00:00,0.7667,5.35,8.695,0.13944,532.9,59356.0,25.92,3172.87,143.67,0.4291
2024-07-14 03:00:00,0.7681,5.3,8.878,0.13935,533.6,59466.15,25.91,3172.75,143.96,0.4285
2024-07-14 04:00:00,0.7811,5.426,8.93,0.13895,537.3,59950.0,25.99,3193.36,144.95,0.4302
2024-07-14 05:00:00,0.8025,5.439,8.837,0.13856,538.7,60265.38,26.23,3201.24,145.6,0.4294
2024-07-14 06:00:00,0.7997,5.374,8.84,0.13819,537.0,59875.99,26.04,3190.6,144.56,0.4307
2024-07-14 07:00:00,0.7987,5.398,8.802,0.13801,537.6,60062.01,26.04,3195.4,144.77,0.4307
2024-07-14 08:00:00,0.8083,5.465,8.874,0.13807,539.0,60202.0,26.12,3210.47,145.33,0.4359
2024-07-14 09:00:00,0.8094,5.476,8.988,0.13833,538.7,60186.01,26.25,3212.97,146.58,0.4346
2024-07-14 10:00:00,0.813,5.424,8.765,0.13784,535.7,59920.51,25.98,3197.78,145.08,0.4316
2024-07-14 11:00:00,0.8101,5.377,8.788,0.13748,537.0,60099.1,25.91,3202.84,144.88,0.4299
2024-07-14 12:00:00,0.8007,5.29,8.825,0.13775,533.5,59583.86,25.74,3189.51,143.94,0.4259
2024-07-14 13:00:00,0.8099,5.268,8.774,0.13805,534.4,59701.93,25.96,3184.05,144.4,0.4274
2024-07-14 14:00:00,0.7986,5.284,8.719,0.13792,535.3,60012.0,25.94,3192.01,145.02,0.4295
2024-07-14 15:00:00,0.7945,5.301,8.636,0.13763,536.3,60084.0,25.91,3190.48,145.9,0.4302
2024-07-14 16:00:00,0.7939,5.283,8.625,0.13747,536.6,60107.33,25.89,3196.29,145.55,0.4301
2024-07-14 17:00:00,0.7926,5.281,8.554,0.1375,535.9,60005.56,25.8,3190.28,145.13,0.4302
2024-07-14 18:00:00,0.7967,5.264,8.589,0.13735,536.2,60020.11,25.81,3186.26,145.07,0.4318
2024-07-14 19:00:00,0.7934,5.268,8.57,0.13759,536.8,59915.99,25.72,3190.9,145.22,0.4333
2024-07-14 20:00:00,0.7964,5.284,8.625,0.13789,537.8,60084.0,25.78,3200.22,145.61,0.4332
2024-07-14 21:00:00,0.8103,5.412,8.666,0.13797,544.5,61276.36,26.35,3254.42,148.1,0.438
2024-07-14 22:00:00,0.8052,5.412,8.609,0.13759,544.7,60861.4,26.42,3245.89,147.18,0.4331
2024-07-14 23:00:00,0.8073,5.401,8.623,0.13761,544.8,60797.91,26.35,3245.08,147.66,0.4317
2024-07-15 00:00:00,0.8097,5.454,8.73,0.13807,548.1,61211.99,26.61,3278.08,150.33,0.4351
2024-07-15 01:00:00,0.807,5.5,8.902,0.13818,546.1,61390.0,26.62,3273.2,150.9,0.4354
2024-07-15 02:00:00,0.8136,5.525,8.92,0.1383,552.7,62482.0,27.01,3331.44,151.9,0.4384
2024-07-15 03:00:00,0.8104,5.581,8.832,0.13814,553.9,62647.87,26.99,3329.37,151.39,0.4347
2024-07-15 04:00:00,0.8035,5.548,8.839,0.13828,553.1,62610.0,26.83,3336.43,151.91,0.434
2024-07-15 05:00:00,0.7999,5.557,8.783,0.13822,554.8,62799.99,26.78,3335.05,151.98,0.4374
2024-07-15 06:00:00,0.8102,5.636,8.83,0.13865,557.1,62870.02,27.01,3349.15,153.03,0.4412
2024-07-15 07:00:00,0.8073,5.672,8.849,0.13833,559.1,62840.12,27.13,3355.95,153.23,0.438
2024-07-15 08:00:00,0.8058,5.645,8.869,0.13851,560.4,62879.54,27.0,3352.79,152.77,0.4373
2024-07-15 09:00:00,0.7984,5.606,8.851,0.13798,561.1,62637.64,26.88,3348.66,152.21,0.4354
2024-07-15 10:00:00,0.7951,5.563,8.981,0.13805,559.0,62535.96,26.76,3335.71,151.34,0.4333
2024-07-15 11:00:00,0.7994,5.558,9.071,0.13832,562.1,62454.0,26.78,3339.68,151.64,0.4316
2024-07-15 12:00:00,0.8075,5.63,9.318,0.13829,570.8,62616.0,26.85,3343.66,152.3,0.4387
2024-07-15 13:00:00,0.8068,5.572,9.382,0.13809,570.9,62908.01,26.88,3356.78,153.23,0.4384
2024-07-15 14:00:00,0.8047,5.615,9.408,0.13816,573.1,63218.06,27.19,3372.48,153.41,0.4423
2024-07-15 15:00:00,0.8062,5.577,9.301,0.138,573.8,63026.0,26.94,3367.83,152.94,0.435
2024-07-15 16:00:00,0.8101,5.56,9.642,0.13782,577.0,63411.77,27.05,3389.11,153.85,0.4361
2024-07-15 17:00:00,0.8136,5.587,9.472,0.13788,575.9,63081.97,26.89,3383.0,154.18,0.4344
2024-07-15 18:00:00,0.8164,5.628,9.576,0.13797,578.3,63499.0,27.09,3396.54,155.74,0.4378
2024-07-15 19:00:00,0.8152,5.708,9.552,0.13713,577.1,63342.0,27.07,3406.0,155.33,0.4352
2024-07-15 20:00:00,0.8246,5.763,9.514,0.13711,577.4,63731.36,27.24,3432.82,156.68,0.4371
2024-07-15 21:00:00,0.8247,5.815,9.445,0.13686,576.5,63532.44,27.29,3420.41,155.96,0.437
2024-07-15 22:00:00,0.8403,5.891,9.449,0.13696,582.0,64343.6,27.72,3472.74,158.78,0.4419
2024-07-15 23:00:00,0.8442,5.915,9.72,0.1373,585.3,64724.14,27.82,3483.39,159.38,0.4449
2024-07-16 00:00:00,0.8448,5.888,9.681,0.13703,583.2,64611.44,27.82,3469.19,158.06,0.443
2024-07-16 01:00:00,0.8586,5.969,9.568,0.13644,583.2,64848.08,27.83,3479.09,158.27,0.4483
2024-07-16 02:00:00,0.8692,5.976,9.494,0.13615,579.6,64819.91,27.95,3465.81,156.55,0.4475
2024-07-16 03:00:00,0.8606,6.037,9.689,0.13597,579.7,64752.14,28.05,3469.51,157.88,0.4516
2024-07-16 04:00:00,0.8651,6.128,9.697,0.13549,577.0,64487.01,27.78,3459.36,158.13,0.4436
2024-07-16 05:00:00,0.8435,6.0,9.531,0.1343,569.9,63654.92,27.14,3415.96,155.49,0.4377
2024-07-16 06:00:00,0.8286,5.967,9.299,0.1336,563.9,62899.64,26.76,3398.99,154.03,0.4305
2024-07-16 07:00:00,0.8289,5.974,9.444,0.13314,562.3,62895.01,26.86,3376.8,154.49,0.4308
2024-07-16 08:00:00,0.827,6.056,9.433,0.13349,562.2,62820.67,26.96,3374.83,154.45,0.4305
2024-07-16 09:00:00,0.8309,6.054,9.411,0.13383,566.9,63187.54,27.18,3394.63,155.15,0.4312
2024-07-16 10:00:00,0.8294,6.043,9.39,0.13399,569.0,63443.54,27.16,3409.0,156.46,0.432
2024-07-16 11:00:00,0.8338,6.117,9.41,0.13396,570.9,63746.11,27.26,3419.79,157.32,0.432
2024-07-16 12:00:00,0.8288,6.07,9.348,0.13337,568.6,63743.31,27.11,3403.14,155.84,0.4313
2024-07-16 13:00:00,0.8307,6.125,9.462,0.13354,567.2,63419.99,27.31,3396.25,155.63,0.434
2024-07-16 14:00:00,0.8426,6.143,9.504,0.13382,569.2,63836.09,27.65,3413.67,155.92,0.4437
2024-07-16 15:00:00,0.8652,6.205,9.606,0.13421,577.0,64878.24,28.46,3476.25,160.98,0.4471
2024-07-16 16:00:00,0.8655,6.186,9.573,0.13441,576.9,64500.0,29.09,3465.59,160.99,0.4474
2024-07-16 17:00:00,0.8759,6.188,9.526,0.13423,576.4,64547.52,29.04,3458.84,162.13,0.445
2024-07-16 18:00:00,0.8756,6.199,9.511,0.13401,576.7,64795.44,28.85,3462.22,162.05,0.4397
2024-07-16 19:00:00,0.881,6.23,9.596,0.13377,578.4,65165.43,28.23,3474.4,161.94,0.4409
2024-07-16 20:00:00,0.875,6.189,9.671,0.1336,574.8,64651.82,28.22,3438.14,159.69,0.4394
2024-07-16 21:00:00,0.8791,6.173,9.694,0.1341,574.6,64500.01,28.2,3436.52,160.51,0.4376
2024-07-16 22:00:00,0.8673,6.188,9.519,0.13398,572.5,64616.92,27.94,3428.67,159.92,0.4361
2024-07-16 23:00:00,0.8673,6.246,9.633,0.13402,576.2,65043.99,28.01,3444.13,160.62,0.4381
2024-07-17 00:00:00,0.8733,6.374,9.66,0.13412,578.8,65505.41,28.42,3464.9,161.28,0.4432
2024-07-17 01:00:00,0.8742,6.421,9.595,0.13443,581.7,65670.19,28.62,3482.34,161.91,0.4457
2024-07-17 02:00:00,0.8693,6.446,9.603,0.13424,579.5,65612.86,28.67,3477.94,161.04,0.444
2024-07-17 03:00:00,0.8615,6.437,9.738,0.13414,579.5,65701.66,28.8,3480.25,160.92,0.4416
2024-07-17 04:00:00,0.8635,6.404,9.823,0.13424,581.4,65830.0,28.91,3496.0,161.34,0.449
2024-07-17 05:00:00,0.8646,6.385,10.001,0.13423,580.7,65624.01,28.66,3498.41,161.4,0.4458
2024-07-17 06:00:00,0.875,6.307,10.184,0.13463,582.8,65575.87,28.7,3491.62,161.2,0.4472
2024-07-17 07:00:00,0.8736,6.241,10.015,0.13485,579.9,65258.0,28.67,3486.22,160.6,0.4485
2024-07-17 08:00:00,0.8777,6.235,10.103,0.13449,578.9,65179.63,28.69,3480.81,161.95,0.4451
2024-07-17 09:00:00,0.888,6.209,10.091,0.13446,581.7,65331.98,28.85,3491.68,163.52,0.4476
2024-07-17 10:00:00,0.8732,6.185,10.123,0.13461,579.6,65120.02,28.42,3479.61,162.6,0.4472
2024-07-17 11:00:00,0.8625,6.123,9.992,0.13464,575.5,64723.73,28.13,3449.03,160.84,0.445
2024-07-17 12:00:00,0.8666,6.11,9.964,0.13441,576.1,64730.72,28.21,3454.75,160.88,0.4486
2024-07-17 13:00:00,0.8875,6.236,10.054,0.13459,578.1,65141.95,28.48,3467.8,161.81,0.4545
2024-07-17 14:00:00,0.879,6.168,10.1,0.13445,576.0,65032.09,28.3,3456.85,160.31,0.4497
2024-07-17 15:00:00,0.8652,6.091,10.07,0.13447,572.8,64724.01,28.02,3437.17,158.08,0.4465
2024-07-17 16:00:00,0.8556,6.068,9.919,0.13414,570.1,64242.0,27.8,3401.78,155.93,0.4412
2024-07-17 17:00:00,0.8537,6.092,10.141,0.13406,569.7,64278.83,27.79,3408.49,156.48,0.4395
2024-07-17 18:00:00,0.8548,6.184,10.214,0.13406,572.6,64504.0,27.95,3417.49,156.6,0.4414
2024-07-17 19:00:00,0.8569,6.204,10.213,0.13399,572.0,64585.78,27.88,3416.79,156.83,0.4422
2024-07-17 20:00:00,0.8629,6.18,10.397,0.13398,571.4,64510.31,27.77,3415.93,156.2,0.4425
2024-07-17 21:00:00,0.8591,6.154,10.349,0.13387,570.2,64318.0,27.6,3412.39,156.44,0.4409
2024-07-17 22:00:00,0.8505,6.128,10.327,0.1338,569.2,64269.2,27.33,3395.18,156.0,0.4393
2024-07-17 23:00:00,0.8401,6.068,10.252,0.13358,568.9,64087.99,27.24,3387.05,155.5,0.4359
2024-07-18 00:00:00,0.848,6.182,10.342,0.13391,573.6,64443.54,27.58,3410.68,157.86,0.4419
2024-07-18 01:00:00,0.8486,6.158,10.293,0.1338,575.0,64678.99,27.65,3422.22,159.16,0.442
2024-07-18 02:00:00,0.8463,6.205,10.059,0.13419,573.4,64701.35,27.6,3424.64,158.58,0.4401
2024-07-18 03:00:00,0.8485,6.198,10.097,0.13406,574.1,64865.08,27.76,3431.4,158.93,0.4413
2024-07-18 04:00:00,0.8434,6.163,9.962,0.13385,571.8,64574.0,27.61,3418.05,157.73,0.4379
2024-07-18 05:00:00,0.8399,6.139,9.931,0.13387,573.7,64756.77,27.64,3423.38,159.14,0.4387
2024-07-18 06:00:00,0.8487,6.144,9.893,0.13381,575.7,65000.01,27.8,3447.4,159.7,0.4476
2024-07-18 07:00:00,0.8403,6.061,9.815,0.13374,572.3,64668.0,27.57,3433.0,158.66,0.4419
2024-07-18 08:00:00,0.8482,6.084,9.881,0.13399,574.1,64936.9,27.7,3458.83,159.42,0.4417
2024-07-18 09:00:00,0.8451,6.086,9.917,0.13396,574.2,64865.99,27.63,3451.66,159.42,0.4387
2024-07-18 10:00:00,0.8423,6.054,9.951,0.1341,573.7,64609.99,27.56,3444.0,159.18,0.4391
2024-07-18 11:00:00,0.8469,6.086,9.922,0.13423,574.0,64758.0,27.54,3458.83,159.45,0.44
2024-07-18 12:00:00,0.8474,6.172,9.929,0.13449,576.6,64850.66,27.62,3472.42,160.94,0.4408
2024-07-18 13:00:00,0.8444,6.149,9.853,0.13428,574.9,64594.2,27.58,3467.39,160.68,0.4364
2024-07-18 14:00:00,0.8324,6.073,9.786,0.13419,570.3,63995.4,27.31,3431.87,157.96,0.4319
2024-07-18 15:00:00,0.8146,5.93,9.624,0.13362,565.5,63538.12,26.88,3389.28,156.37,0.4258
2024-07-18 16:00:00,0.8178,6.071,9.718,0.13382,570.9,63904.0,27.15,3420.4,157.53,0.4282
2024-07-18 17:00:00,0.81,6.03,9.652,0.13371,568.0,63555.52,26.99,3399.21,156.02,0.4248
2024-07-18 18:00:00,0.8009,6.023,9.677,0.13405,567.1,63520.01,26.93,3405.54,156.41,0.4226
2024-07-18 19:00:00,0.7988,6.052,9.67,0.13446,567.7,63555.0,26.88,3405.6,156.98,0.4219
2024-07-18 20:00:00,0.8,6.129,9.683,0.13439,570.4,63826.01,27.14,3414.87,157.96,0.4227
2024-07-18 21:00:00,0.8046,6.09,9.665,0.13447,570.6,63850.0,27.15,3421.76,158.38,0.4227
2024-07-18 22:00:00,0.8093,6.069,9.736,0.13452,572.2,64032.0,27.31,3433.59,159.97,0.4253
2024-07-18 23:00:00,0.8109,6.04,9.674,0.13449,571.9,63987.92,27.14,3426.5,159.22,0.4234
2024-07-19 00:00:00,0.8072,5.962,9.619,0.13424,568.9,63600.0,27.04,3404.71,158.06,0.4203
2024-07-19 01:00:00,0.8079,5.959,9.602,0.1349,571.3,63816.0,27.02,3414.87,158.57,0.4231
2024-07-19 02:00:00,0.8078,5.96,9.553,0.13508,568.6,63828.0,27.0,3407.14,158.76,0.4205
2024-07-19 03:00:00,0.8187,6.104,9.654,0.13536,572.8,64325.0,27.28,3429.59,161.83,0.4263
2024-07-19 04:00:00,0.8132,6.02,9.537,0.13517,571.5,64141.92,27.08,3421.05,160.8,0.4237
2024-07-19 05:00:00,0.8138,6.024,9.551,0.13549,572.3,64164.0,27.08,3424.2,162.29,0.4244
2024-07-19 06:00:00,0.8185,6.113,9.572,0.13565,573.2,64210.01,27.28,3439.98,164.47,0.4256
2024-07-19 07:00:00,0.8082,6.039,9.421,0.13447,568.6,63694.01,26.9,3391.59,161.42,0.4218
2024-07-19 08:00:00,0.8101,6.084,9.422,0.13471,570.3,63809.0,26.89,3394.94,161.87,0.4215
2024-07-19 09:00:00,0.8068,6.002,9.424,0.13485,568.7,63700.0,26.72,3387.75,160.58,0.4167
2024-07-19 10:00:00,0.8099,6.069,9.48,0.13488,570.1,63994.01,26.81,3400.8,162.03,0.4196
2024-07-19 11:00:00,0.8133,6.113,9.441,0.1347,573.4,64116.0,26.85,3404.54,162.65,0.4209
2024-07-19 12:00:00,0.8159,6.107,9.49,0.13475,576.0,64414.0,26.94,3414.87,163.85,0.4216
2024-07-19 13:00:00,0.8217,6.172,9.771,0.13462,579.1,65135.9,27.25,3437.36,167.04,0.4258
2024-07-19 14:00:00,0.8347,6.303,10.011,0.13444,582.7,65747.04,27.6,3468.01,168.71,0.4296
2024-07-19 15:00:00,0.8449,6.312,9.982,0.13462,591.5,65836.77,27.63,3465.0,168.8,0.4315
2024-07-19 16:00:00,0.8516,6.389,10.098,0.1345,595.0,66419.43,27.91,3490.94,169.33,0.4361
2024-07-19 17:00:00,0.8523,6.371,10.18,0.13468,592.3,66755.42,28.08,3500.62,170.57,0.4365
2024-07-19 18:00:00,0.8482,6.369,10.12,0.13459,591.3,66787.99,28.03,3502.44,169.85,0.4358
2024-07-19 19:00:00,0.8514,6.407,10.058,0.13471,595.8,67157.26,28.34,3522.97,170.46,0.4405
2024-07-19 20:00:00,0.8581,6.393,10.099,0.13448,593.7,66931.8,28.27,3504.44,169.13,0.439
2024-07-19 21:00:00,0.854,6.413,10.16,0.13448,592.2,66892.28,28.12,3511.53,168.06,0.4389
2024-07-19 22:00:00,0.8508,6.411,10.118,0.13462,593.5,66721.19,28.09,3508.34,168.79,0.4378
2024-07-19 23:00:00,0.854,6.435,10.149,0.13466,593.4,66660.0,28.16,3503.53,169.13,0.439
2024-07-20 00:00:00,0.8496,6.351,10.086,0.13451,588.2,66419.88,28.08,3484.9,169.42,0.4355
2024-07-20 01:00:00,0.8537,6.368,10.146,0.13459,587.9,66361.99,28.09,3484.43,170.21,0.4352
2024-07-20 02:00:00,0.8562,6.344,10.337,0.13445,589.7,66570.57,28.18,3493.73,170.93,0.435
2024-07-20 03:00:00,0.857,6.35,10.353,0.13462,590.8,66602.01,28.25,3495.01,169.57,0.4386
2024-07-20 04:00:00,0.8585,6.386,10.373,0.13468,591.7,66660.84,28.46,3507.84,170.33,0.4401
2024-07-20 05:00:00,0.8586,6.338,10.422,0.13464,591.1,66537.32,28.32,3501.61,169.92,0.4389
2024-07-20 06:00:00,0.8682,6.372,10.288,0.13471,591.9,66625.77,28.3,3501.6,169.25,0.441
2024-07-20 07:00:00,0.8814,6.345,10.16,0.13462,590.1,66562.28,28.16,3487.4,168.57,0.4391
2024-07-20 08:00:00,0.8872,6.312,10.145,0.13469,588.7,66510.71,28.12,3485.85,168.64,0.4371
2024-07-20 09:00:00,0.8843,6.321,10.317,0.13442,591.6,66582.79,28.11,3484.4,169.06,0.4368
2024-07-20 10:00:00,0.8757,6.313,10.33,0.13448,592.1,66524.99,28.14,3488.93,168.66,0.4362
2024-07-20 11:00:00,0.8641,6.288,10.256,0.13392,590.4,66483.69,27.99,3484.81,168.03,0.4322
2024-07-20 12:00:00,0.8584,6.32,10.193,0.13391,590.9,66476.28,27.99,3492.11,168.39,0.432
2024-07-20 13:00:00,0.8521,6.325,10.162,0.13407,590.5,66539.89,28.01,3490.68,168.22,0.4298
2024-07-20 14:00:00,0.8521,6.338,10.169,0.13423,591.6,66590.0,28.11,3497.41,169.07,0.4319
2024-07-20 15:00:00,0.8642,6.311,10.225,0.13427,595.2,66825.0,28.4,3503.72,169.28,0.4341
2024-07-20 16:00:00,0.8514,6.297,10.203,0.13415,594.7,66804.91,28.26,3498.2,169.66,0.4325
2024-07-20 17:00:00,0.8612,6.347,10.282,0.13438,596.8,67403.01,28.79,3527.16,174.24,0.4381
2024-07-20 18:00:00,0.8561,6.292,10.298,0.13434,597.3,67467.99,28.97,3531.01,173.56,0.4359
2024-07-20 19:00:00,0.8494,6.273,10.259,0.1344,595.6,67224.0,28.65,3514.45,172.42,0.4352
2024-07-20 20:00:00,0.8515,6.31,10.269,0.13453,596.7,67339.28,28.94,3522.27,173.66,0.4374
2024-07-20 21:00:00,0.8469,6.274,10.202,0.13448,594.8,67092.41,28.84,3515.09,174.49,0.4375
2024-07-20 22:00:00,0.8454,6.245,10.226,0.13457,593.3,67114.0,29.01,3514.2,173.38,0.4362
2024-07-20 23:00:00,0.8503,6.287,10.343,0.13468,593.1,67139.96,29.11,3517.5,173.6,0.4373
2024-07-21 00:00:00,0.8462,6.259,10.247,0.13472,594.1,67066.02,28.97,3507.9,172.96,0.4351
2024-07-21 01:00:00,0.8561,6.314,10.296,0.13487,596.3,67276.33,29.16,3515.99,174.08,0.4374
2024-07-21 02:00:00,0.8502,6.309,10.202,0.13464,596.9,67287.01,29.27,3514.25,173.53,0.4371
2024-07-21 03:00:00,0.8497,6.321,10.253,0.13465,595.7,67171.33,29.2,3510.47,173.14,0.4363
2024-07-21 04:00:00,0.846,6.29,10.254,0.13445,594.3,67040.01,29.03,3504.87,173.11,0.4339
2024-07-21 05:00:00,0.8436,6.276,10.289,0.13442,594.8,67046.0,29.01,3501.0,173.13,0.4337
2024-07-21 06:00:00,0.8352,6.195,10.156,0.13413,593.0,66721.99,28.7,3487.04,171.34,0.4303
2024-07-21 07:00:00,0.8351,6.161,10.131,0.13408,592.5,66701.99,28.75,3485.01,171.33,0.4302
2024-07-21 08:00:00,0.8379,6.134,10.119,0.13404,592.5,66796.01,28.97,3488.59,171.45,0.431
2024-07-21 09:00:00,0.844,6.213,10.268,0.1342,594.7,66976.0,29.22,3501.1,172.65,0.4327
2024-07-21 10:00:00,0.8408,6.154,10.222,0.13406,594.2,66798.87,29.14,3494.46,172.2,0.4312
2024-07-21 11:00:00,0.8423,6.14,10.238,0.13423,594.3,66879.99,29.3,3498.79,172.88,0.4307
2024-07-21 12:00:00,0.8433,6.152,10.177,0.13433,594.6,66928.02,29.21,3500.2,172.72,0.4307
2024-07-21 13:00:00,0.8363,6.089,10.038,0.13427,593.9,66760.01,29.18,3491.09,172.18,0.4286
2024-07-21 14:00:00,0.845,6.19,10.21,0.13425,599.3,67290.76,30.59,3510.74,174.02,0.4324
2024-07-21 15:00:00,0.8431,6.143,10.178,0.13444,599.1,67164.0,30.99,3499.95,175.4,0.4301
2024-07-21 16:00:00,0.8527,6.161,10.314,0.1346,600.9,67554.0,31.42,3517.42,176.99,0.4333
2024-07-21 17:00:00,0.8376,6.076,10.2,0.13421,593.0,66648.01,30.69,3468.6,173.53,0.4269
2024-07-21 18:00:00,0.8277,6.064,10.256,0.13402,592.3,66864.42,30.67,3463.7,175.0,0.4221
2024-07-21 19:00:00,0.8355,6.194,10.265,0.13421,597.7,67422.02,31.76,3490.72,177.98,0.4276
2024-07-21 20:00:00,0.8459,6.283,10.404,0.13424,599.7,67723.91,32.25,3497.8,182.29,0.4341
2024-07-21 21:00:00,0.8497,6.299,10.741,0.13441,602.3,68193.99,32.74,3520.4,184.27,0.4392
2024-07-21 22:00:00,0.8524,6.292,10.728,0.13425,600.5,68012.0,32.7,3533.49,183.95,0.4446
2024-07-21 23:00:00,0.8591,6.34,10.722,0.13431,602.5,68165.34,32.64,3535.92,184.49,0.4469
2024-07-22 00:00:00,0.8943,6.418,10.716,0.13666,603.2,68188.01,32.52,3543.32,183.01,0.4459
2024-07-22 01:00:00,0.8823,6.351,10.584,0.13624,599.9,67850.01,32.3,3527.59,181.34,0.4404
2024-07-22 02:00:00,0.886,6.377,10.592,0.13625,603.9,68070.62,32.46,3534.45,182.36,0.4419
2024-07-22 03:00:00,0.8682,6.288,10.498,0.13593,600.8,67880.01,32.23,3517.33,180.94,0.4387
2024-07-22 04:00:00,0.8636,6.284,10.561,0.13611,601.2,67923.98,32.7,3516.1,181.27,0.4374
2024-07-22 05:00:00,0.8525,6.162,10.475,0.136,597.5,67626.01,32.19,3495.79,179.3,0.4328
2024-07-22 06:00:00,0.8452,6.196,10.353,0.1367,594.4,67412.0,32.28,3477.07,179.49,0.4324
2024-07-22 07:00:00,0.8403,6.157,10.352,0.1362,594.1,67236.0,31.91,3478.89,178.39,0.4341
2024-07-22 08:00:00,0.8383,6.097,10.34,0.1353,592.0,67080.48,31.75,3475.2,177.23,0.4321
2024-07-22 09:00:00,0.845,6.143,10.41,0.1351,595.4,67427.22,32.2,3493.09,178.96,0.4361
2024-07-22 10:00:00,0.8503,6.229,10.341,0.1352,596.9,67422.01,32.37,3492.25,179.55,0.4364
2024-07-22 11:00:00,0.8498,6.168,10.411,0.1345,600.0,67516.01,32.22,3500.31,180.59,0.4376
2024-07-22 12:00:00,0.8501,6.165,10.4,0.1345,599.2,67697.11,32.32,3498.59,180.44,0.4371
2024-07-22 13:00:00,0.84,6.143,10.249,0.1342,593.9,67098.0,31.56,3466.99,178.73,0.4318
2024-07-22 14:00:00,0.8329,6.147,10.23,0.1339,590.6,66712.0,31.49,3448.77,178.16,0.4303
2024-07-22 15:00:00,0.8394,6.122,10.289,0.1339,592.2,67063.87,31.93,3457.15,179.88,0.4298
2024-07-22 16:00:00,0.8381,6.108,10.313,0.1341,592.7,67052.0,31.89,3453.57,179.14,0.4292
2024-07-22 17:00:00,0.8446,6.128,10.361,0.1336,594.4,67468.0,32.08,3470.59,181.21,0.431
2024-07-22 18:00:00,0.8461,6.132,10.388,0.1333,594.0,67445.49,31.92,3472.8,181.0,0.4293
2024-07-22 19:00:00,0.8508,6.185,10.476,0.1335,595.6,68232.07,32.33,3498.14,182.86,0.4334
2024-07-22 20:00:00,0.85,6.138,10.462,0.1332,595.0,68124.0,32.31,3489.15,182.52,0.4316
2024-07-22 21:00:00,0.839,6.098,10.362,0.1332,592.7,67841.6,32.04,3461.51,180.15,0.4293
2024-07-22 22:00:00,0.8348,6.049,10.194,0.1331,591.2,67635.01,32.0,3448.18,178.52,0.4267
2024-07-22 23:00:00,0.8314,6.034,10.149,0.1324,587.2,67532.01,31.87,3439.6,178.9,0.4262
2024-07-23 00:00:00,0.8379,6.071,10.2,0.1329,591.3,67490.01,32.2,3468.91,178.79,0.4278
2024-07-23 01:00:00,0.8399,6.069,10.189,0.1329,592.0,67410.01,31.97,3481.01,178.28,0.428
2024-07-23 02:00:00,0.8424,6.072,10.119,0.1327,593.0,67647.65,32.4,3486.88,179.52,0.4279
2024-07-23 03:00:00,0.8389,6.018,10.064,0.1324,590.3,67473.99,32.1,3474.99,179.1,0.4262
2024-07-23 04:00:00,0.8258,5.946,9.943,0.1321,583.5,66936.0,31.48,3454.81,175.63,0.4228
2024-07-23 05:00:00,0.819,5.861,9.813,0.1313,581.5,66428.0,30.91,3441.67,174.43,0.4195
2024-07-23 06:00:00,0.8201,5.845,9.843,0.1315,580.3,66519.34,30.9,3445.39,175.03,0.42
2024-07-23 07:00:00,0.8185,5.844,9.77,0.1316,579.7,66576.0,30.4,3454.84,176.06,0.4196
2024-07-23 08:00:00,0.8394,6.018,9.944,0.1321,585.7,66888.0,30.7,3521.47,177.31,0.4255
2024-07-23 09:00:00,0.8397,5.962,9.969,0.1322,586.4,66938.2,30.56,3521.99,177.85,0.4252
2024-07-23 10:00:00,0.8368,5.89,9.878,0.1323,584.4,66870.01,30.49,3506.01,177.24,0.4255
2024-07-23 11:00:00,0.8339,5.919,9.891,0.1325,584.8,66676.01,30.59,3516.0,175.62,0.4255
2024-07-23 12:00:00,0.8327,5.91,9.889,0.1327,585.3,66504.68,30.39,3506.27,175.35,0.4213
